交易日期,市场风险溢价因子(流通市值加权),市场风险溢价因子(总市值加权),市值因子(流通市值加权),市值因子(总市值加权),帐面市值比因子(流通市值加权),帐面市值比因子(总市值加权),盈利能力因子(流通市值加权),盈利能力因子(总市值加权),投资模式因子(流通市值加权),投资模式因子(总市值加权)
2025-06-20,-0.000345,-0.000504,-0.007917,-0.007634,0.005181,0.005181,-0.004481,-0.004861,-0.003644,-0.003933
2025-06-23,0.006621,0.006957,0.014898,0.014305,0.000482,-8.7e-05,-0.009703,-0.01063,0.004611,0.00454
2025-06-24,0.011948,0.012354,0.011514,0.011495,-0.002764,-0.002649,0.000212,0.000891,-0.001603,-0.001806
2025-06-25,0.011695,0.01188,-0.003052,-0.00301,-0.001882,-0.002491,-0.002322,-0.001961,-0.003809,-0.004026
2025-06-26,-0.001296,-0.001549,0.000371,0.000432,0.00061,0.000805,-0.00408,-0.004212,0.000219,0.00018
2025-06-27,-0.004713,-0.004284,0.00904,0.009305,-0.005355,-0.004876,0.009872,0.009717,0.007191,0.00648
2025-06-30,0.006315,0.006819,0.008754,0.009224,-0.007322,-0.006422,0.001612,0.001205,-0.000405,-0.000282
2025-07-01,0.004355,0.004382,4e-06,-0.000151,0.005851,0.005682,-0.001106,-0.001502,-0.002656,-0.002586
2025-07-02,-0.001262,-0.001686,-0.002107,-0.003095,0.012006,0.010521,-0.002854,-0.003545,0.002475,0.003029
2025-07-03,0.003441,0.003658,0.003203,0.003618,-0.005614,-0.004905,0.00439,0.004404,-0.002582,-0.002813
2025-07-04,0.00188,0.00143,-0.012984,-0.012805,0.00603,0.005944,-0.004554,-0.004632,-0.002023,-0.001847
2025-07-07,0.000191,0.000424,0.009414,0.009142,0.005268,0.005257,-0.00364,-0.004071,0.002176,0.002917
2025-07-08,0.007846,0.008153,0.003997,0.004737,-0.005061,-0.004616,0.002283,0.002855,0.00062,6.4e-05
2025-07-09,0.000155,0.000124,-0.000346,-0.000458,0.002055,0.002132,-0.001895,-0.002413,0.00118,0.001783
2025-07-10,0.005616,0.005227,-0.003216,-0.004269,0.008299,0.006793,-0.004801,-0.005025,0.001295,0.00194
2025-07-11,0.000854,0.0009,6.3e-05,0.000104,-0.007766,-0.007837,0.000632,0.001034,0.001777,0.001445
2025-07-14,0.002766,0.002846,0.004445,0.004536,0.006282,0.00679,0.004863,0.004319,-0.004813,-0.004505
2025-07-15,-0.003569,-0.003487,-0.007856,-0.006652,-0.006405,-0.005796,0.008899,0.010471,-0.005976,-0.007336
2025-07-16,0.000154,0.003905,0.007597,0.007336,-0.00212,-0.002144,0.001162,0.001221,-0.00028,-0.000237
2025-07-17,0.00524,0.005255,0.001831,0.002214,-0.010002,-0.009319,0.000543,0.00048,0.002411,0.001772
2025-07-18,0.004952,0.004833,-0.004813,-0.004606,0.002037,0.001971,-0.000351,-0.000102,-0.001065,-0.001198
2025-07-21,0.007818,0.008265,0.006535,0.005822,0.003712,0.002811,0.005631,0.005144,0.001881,0.002163
2025-07-22,0.005813,0.005607,-0.004863,-0.005313,0.001925,0.00081,0.012125,0.011715,0.000839,0.001085
2025-07-23,-0.001662,-0.001123,-0.008293,-0.007725,0.003044,0.003715,-0.004174,-0.003023,-0.003218,-0.004093
2025-07-24,0.006656,0.006751,0.004068,0.003863,-0.006345,-0.006298,0.000771,0.000526,0.008555,0.008313
2025-07-25,-0.004088,-0.003995,0.006159,0.006505,-0.003692,-0.003452,-0.00028,0.000288,0.00142,0.001241
2025-07-28,0.00175,0.001947,0.004479,0.005476,-0.003128,-0.001959,-0.003772,-0.003772,-0.002774,-0.003303
2025-07-29,0.001726,0.001777,-0.001623,-0.001267,-0.006486,-0.006049,0.0061,0.006192,0.003056,0.002806
2025-07-30,0.000449,0.001127,-0.003975,-0.004295,0.004877,0.005112,-0.00198,-0.002997,-0.003547,-0.002906
2025-07-31,-0.012707,-0.012578,0.002563,0.003426,-0.000175,0.000581,-0.003239,-0.003189,-0.001308,-0.001857
2025-08-01,-0.002542,-0.002379,0.008578,0.00828,0.000276,0.000119,-0.002634,-0.002723,0.002002,0.002351
2025-08-04,0.00589,0.006153,0.006525,0.007269,-0.002012,-0.001111,-5.8e-05,-0.000946,-0.002281,-0.00214
2025-08-05,0.009319,0.009312,0.001907,0.00217,0.002205,0.002495,-0.002289,-0.002717,-0.001232,-0.001406
2025-08-06,0.004204,0.004636,0.002842,0.003527,-0.004064,-0.003491,0.002317,0.002762,-0.001133,-0.001268
2025-08-07,0.001339,0.001241,0.000493,0.000338,0.000703,0.000647,-0.001936,-0.001913,0.000474,0.000468
2025-08-08,-4.4e-05,8.1e-05,0.002646,0.001865,0.006782,0.006282,0.004215,0.003557,-0.001035,-0.00106
2025-08-11,0.00454,0.005112,0.011463,0.011857,-0.008178,-0.007113,0.003853,0.004488,0.003209,0.002551
2025-08-12,0.004345,0.004658,-0.00427,-0.003984,0.000618,0.000143,0.001826,0.002568,-0.00293,-0.003829
2025-08-13,0.005991,0.006231,-0.000783,2e-06,-0.010535,-0.009085,0.007933,0.008097,-0.001741,-0.002446
2025-08-14,-0.006144,-0.006732,-0.01408,-0.014417,0.002236,0.001994,-0.002509,-0.002458,-0.00516,-0.004692
2025-08-15,0.008713,0.009221,0.007957,0.008737,-0.008168,-0.007406,0.004523,0.004611,0.001044,0.000665
2025-08-18,0.009156,0.009844,0.006325,0.007573,-0.011983,-0.011247,0.001658,0.003666,-0.001333,-0.002227
2025-08-19,0.000483,0.000498,0.009725,0.008659,-0.001747,-0.002711,-0.001274,-0.001881,0.001124,0.001616
2025-08-20,0.008658,0.00848,-0.002044,-0.00203,-0.00139,-0.001413,0.002878,0.003683,0.000427,0.000144
2025-08-21,0.001643,0.001309,-0.005036,-0.005844,0.005001,0.004298,-0.003137,-0.003743,0.001966,0.002787
2025-08-22,0.010201,0.010459,-0.008287,-0.007266,-0.010307,-0.009768,0.00144,0.00317,-0.002473,-0.003877
2025-08-25,0.014601,0.014604,-0.007387,-0.00675,-0.006042,-0.005751,0.006771,0.006815,0.001682,0.00087
2025-08-26,-0.00107,-0.001097,0.005033,0.004361,-0.002569,-0.002694,0.00295,0.002545,0.003988,0.004632
2025-08-27,-0.018835,-0.018896,-0.007293,-0.006911,-0.00248,-0.001249,0.005849,0.006189,-0.006625,-0.006961
2025-08-28,0.009311,0.009274,-0.005394,-0.003833,-0.007459,-0.006139,0.001973,0.002828,-0.001014,-0.001978
2025-08-29,0.005477,0.005339,-0.009579,-0.009921,-0.00674,-0.006649,0.006661,0.006221,-0.008935,-0.008318
2025-09-01,0.004445,0.00457,0.008757,0.008572,-0.007491,-0.007911,0.003482,0.00406,0.003003,0.002301
2025-09-02,-0.006449,-0.007085,-0.009918,-0.011132,0.015439,0.014696,-0.006924,-0.007771,-0.003748,-0.002604
2025-09-03,-0.011963,-0.012531,-0.007968,-0.007611,0.002378,0.002635,0.007311,0.007867,-0.00302,-0.003978
2025-09-04,-0.010742,-0.011121,0.007454,0.005623,0.016315,0.014774,-0.013293,-0.014722,0.000992,0.002035
2025-09-05,0.015584,0.016411,0.008022,0.009097,-0.015745,-0.014246,0.013897,0.015008,-0.00011,-0.000725
2025-09-08,0.005084,0.005263,0.005803,0.005641,-0.000988,-0.000655,0.006004,0.005063,0.00289,0.003212
2025-09-09,-0.005471,-0.005732,-0.003478,-0.003728,0.009197,0.008883,-0.005663,-0.005442,0.000331,-0.000411
2025-09-10,0.002187,0.002216,0.003059,0.00277,-0.003472,-0.003552,-0.003518,-0.004044,0.000142,-0.000111
2025-09-11,0.016064,0.016314,-0.001629,-0.0006,-0.009203,-0.008362,0.005744,0.006517,-0.003325,-0.004354
2025-09-12,-0.002774,-0.002798,0.002534,0.002645,-0.002148,-0.002369,0.000987,0.001284,0.004428,0.003411
2025-09-15,-0.000451,-0.000369,0.000268,-0.000459,-0.003409,-0.004406,0.003106,0.00279,0.001163,0.001575
2025-09-16,0.001401,0.001842,0.013548,0.013441,-0.005331,-0.00541,0.003209,0.003024,0.002138,0.001842
2025-09-17,0.005257,0.005512,-0.003584,-0.003141,-0.003831,-0.00421,0.006793,0.007108,-0.003103,-0.003377
2025-09-18,-0.013969,-0.013974,0.000396,0.000374,-0.007165,-0.007112,0.006044,0.006748,-0.00137,-0.001553
2025-09-19,-0.001444,-0.001577,-0.005966,-0.005944,0.001014,0.001392,0.004665,0.004764,0.000576,0.000533
2025-09-22,0.000295,0.000366,0.000447,0.001445,-0.009814,-0.009164,0.005312,0.005437,-0.003784,-0.004149
2025-09-23,-0.001992,-0.002301,-0.012294,-0.011431,0.009615,0.009991,-0.000323,0.000257,-0.012228,-0.01199
2025-09-24,0.008033,0.008373,0.006173,0.006198,-0.005948,-0.006332,0.002049,0.002602,0.003467,0.003239
2025-09-25,0.000337,0.001729,-0.006889,-0.006425,-0.006169,-0.005951,0.004757,0.004893,-0.002841,-0.003791
2025-09-26,-0.008009,-0.008263,-0.001277,-0.002737,0.012109,0.01072,-0.003374,-0.004817,-0.000824,0.000288
2025-09-29,0.010434,0.010421,-0.00202,-0.002209,-0.003716,-0.003957,0.001305,0.000715,-0.001876,-0.001944
2025-09-30,0.003273,0.003442,-0.002162,-0.002019,-0.005077,-0.005239,0.002761,0.003134,0.003915,0.003446
2025-10-09,0.012536,0.012296,-0.007639,-0.0072,0.003125,0.002714,0.008775,0.009182,-0.00115,-0.001518
2025-10-10,-0.007692,-0.007983,0.008308,0.006922,0.017218,0.015644,-0.007555,-0.009192,0.002947,0.004099
2025-10-13,-0.005071,-0.005179,3.6e-05,-0.000305,0.003773,0.003252,-0.007324,-0.008442,0.001726,0.002434
2025-10-14,-0.005897,-0.006456,-0.00492,-0.005963,0.018691,0.017256,-0.015191,-0.015455,0.000165,0.001334
2025-10-15,0.012222,0.012215,0.004902,0.005054,-0.005245,-0.004724,0.003336,0.003685,-0.003482,-0.003801
2025-10-16,0.000896,0.000595,-0.011628,-0.011744,0.005224,0.005214,-0.00735,-0.007057,-0.005411,-0.005385
2025-10-17,-0.018898,-0.018674,-0.002263,-0.002602,0.013435,0.012767,-0.007871,-0.007994,0.003453,0.003187
2025-10-20,0.007214,0.007318,0.010173,0.010108,-0.003452,-0.00379,-0.002293,-0.002541,0.000247,0.000123
2025-10-21,0.012825,0.012866,0.008821,0.008504,-0.002709,-0.00318,0.001045,0.00088,-0.000518,-0.000755
2025-10-22,-0.000784,-0.0006,0.000885,0.00048,0.007021,0.006877,-0.004016,-0.005176,0.00077,0.000939
2025-10-23,0.003234,0.003373,-0.002424,-0.002133,0.003584,0.004896,-0.000832,-0.000469,0.001056,0.000757
2025-10-24,0.006596,0.008027,-0.00147,-0.000155,-0.01028,-0.008879,0.005341,0.006234,-0.005874,-0.006394
2025-10-27,0.011452,0.011463,-0.002856,-0.001873,-0.001504,-0.000335,0.003559,0.005096,-0.003461,-0.004226
2025-10-28,-0.002423,-0.002304,0.005774,0.005126,-0.001085,-0.0015,-0.005904,-0.006087,0.002283,0.002872
2025-10-29,0.008078,0.008181,-0.008343,-0.007345,-0.005011,-0.003927,0.008823,0.009692,-0.00074,-0.001715
2025-10-30,-0.007785,-0.008073,-0.00591,-0.006379,0.005386,0.005175,-0.001424,-0.001913,0.002247,0.002753
2025-10-31,-0.006588,-0.006204,0.016271,0.015494,-0.002814,-0.002955,-0.002919,-0.003503,0.011184,0.01174
2025-11-03,0.007006,0.006881,0.004251,0.003596,0.001994,0.001336,-0.004841,-0.004883,0.004367,0.004774
2025-11-04,-0.005324,-0.005502,0.001835,0.001288,0.010857,0.010374,-0.013444,-0.01366,0.000904,0.001221
2025-11-05,0.002489,0.002728,0.009123,0.008321,0.001634,0.000927,0.000584,0.000269,0.000552,0.00076
2025-11-06,0.008712,0.009559,-0.006476,-0.005292,-0.000873,-6.1e-05,0.010423,0.010432,-0.00868,-0.009329
2025-11-07,-0.001711,-0.001856,-4e-05,-0.00056,0.006588,0.006233,-0.000486,-0.001307,0.002625,0.003085
2025-11-10,0.006231,0.006099,0.000204,-0.000643,-0.000683,-0.001641,-0.003395,-0.003647,0.006567,0.007264
2025-11-11,-0.003767,-0.003557,0.00893,0.008652,0.004887,0.004587,-0.005281,-0.005442,0.003415,0.003368
2025-11-12,-0.000313,-0.000517,-0.002488,-0.002074,0.005083,0.005382,-0.00285,-0.002593,-0.003494,-0.003821
2025-11-13,0.00876,0.008851,0.003651,0.003173,-0.004371,-0.005185,0.000209,0.000231,0.001921,0.001735
2025-11-14,-0.009784,-0.009733,0.008815,0.008068,0.007807,0.007171,-0.008484,-0.009056,0.006021,0.006356
2025-11-17,-0.003603,-0.003536,0.008851,0.008275,-0.007833,-0.00852,-0.002151,-0.003005,0.008836,0.008924
2025-11-18,-0.008712,-0.007768,-0.005424,-0.0046,-0.005333,-0.004123,-0.000719,-0.000418,-0.002179,-0.002244
2025-11-19,0.001892,0.001563,-0.015673,-0.015383,0.006252,0.006282,-0.000965,-0.000598,-0.007193,-0.007331
2025-11-20,-0.003639,-0.003764,-0.00435,-0.004226,0.005509,0.006008,-0.006427,-0.006432,-0.002436,-0.002641
2025-11-21,-0.025166,-0.025608,-0.0184,-0.017446,-0.000713,0.000376,0.000865,0.00135,-0.004293,-0.004353
2025-11-24,0.000855,0.001367,0.014128,0.014489,-0.009155,-0.009024,-0.000887,-0.000898,0.005984,0.006059
2025-11-25,0.01043,0.010708,0.006751,0.00652,-0.000384,-0.000633,-0.002535,-0.003288,-0.001164,-0.001494
2025-11-26,-0.000747,-0.000832,-0.002213,-0.0021,-0.004311,-0.004506,0.005854,0.006678,-0.001315,-0.001723
2025-11-27,0.00116,0.001133,0.003998,0.00384,0.003889,0.00388,0.001641,0.00096,-0.006124,-0.005227
2025-11-28,0.003839,0.004104,0.010428,0.009718,-0.004092,-0.004823,0.001645,0.001955,0.00306,0.003057
2025-12-01,0.008132,0.008152,-0.002258,-0.001907,-0.003545,-0.003071,0.005375,0.005958,-0.000927,-0.001537
2025-12-02,-0.003561,-0.003795,0.001136,0.00038,0.005112,0.004026,-0.001273,-0.001721,0.000663,0.001324
